Image,Expected,Predicted,Run No.,Source
201-0T7-2cQ3R4.png,400,343,2,ASM Dataset
222-0-1cQ2R1.png,140,200,2,ASM Dataset
222-0-1cQ2R2.png,140,170,2,ASM Dataset
222-0-1cQ2R3.png,140,157,2,ASM Dataset
222-0-1cQ2R4.png,140,125,2,ASM Dataset
238-0-1cQ1R1.png,210,96,2,ASM Dataset
238-0-1cQ1R2.png,210,173,2,ASM Dataset
238-0-1cQ1R3.png,210,101,2,ASM Dataset
238-0-1cQ1R4.png,210,152,2,ASM Dataset
238-0-1cQ2R1.png,210,161,2,ASM Dataset
238-0-1cQ2R2.png,210,114,2,ASM Dataset
238-0-1cQ2R3.png,210,151,2,ASM Dataset
238-0-1cQ2R4.png,210,132,2,ASM Dataset
242-0-1cQ2R1.png,120,87,2,ASM Dataset
242-0-1cQ2R2.png,120,101,2,ASM Dataset
242-0-1cQ2R3.png,120,94,2,ASM Dataset
242-0-1cQ2R4.png,120,111,2,ASM Dataset
242-0-1cQ4R1.png,120,85,2,ASM Dataset
242-0-1cQ4R2.png,120,90,2,ASM Dataset
242-0-1cQ4R3.png,120,80,2,ASM Dataset
242-0-1cQ4R4.png,120,74,2,ASM Dataset
319-0-1cQ1R1.png,96.5,102,2,ASM Dataset
319-0-1cQ1R2.png,96.5,162,2,ASM Dataset
319-0-1cQ1R3.png,96.5,173,2,ASM Dataset
319-0-1cQ1R4.png,96.5,249,2,ASM Dataset
319-0-1cQ3R1.png,96.5,242,2,ASM Dataset
319-0-1cQ3R2.png,96.5,269,2,ASM Dataset
319-0-1cQ3R3.png,96.5,518,2,ASM Dataset
319-0-1cQ3R4.png,96.5,199,2,ASM Dataset
355-0-T6-1cQ4R1.png,185,170,2,ASM Dataset
355-0-T6-1cQ4R2.png,185,149,2,ASM Dataset
355-0-T6-1cQ4R3.png,185,124,2,ASM Dataset
355-0-T6-1cQ4R4.png,185,138,2,ASM Dataset
356-0-T51-1cQ3R1.png,110,122,2,ASM Dataset
356-0-T51-1cQ3R2.png,110,108,2,ASM Dataset
356-0-T51-1cQ3R3.png,110,82,2,ASM Dataset
356-0-T51-1cQ3R4.png,110,289,2,ASM Dataset
356-0-2cQ2R1.png,100,74,2,ASM Dataset
356-0-2cQ2R2.png,100,114,2,ASM Dataset
356-0-2cQ2R3.png,100,64,2,ASM Dataset
356-0-2cQ2R4.png,100,108,2,ASM Dataset
356-0-2cQ3R1.png,100,374,2,ASM Dataset
356-0-2cQ3R2.png,100,236,2,ASM Dataset
356-0-2cQ3R3.png,100,208,2,ASM Dataset
356-0-2cQ3R4.png,100,177,2,ASM Dataset
356-0-4cQ1R1.png,100,72,2,ASM Dataset
356-0-4cQ1R2.png,100,91,2,ASM Dataset
356-0-4cQ1R3.png,100,84,2,ASM Dataset
356-0-4cQ1R4.png,100,96,2,ASM Dataset
356-0-4cQ2R1.png,100,108,2,ASM Dataset
356-0-4cQ2R2.png,100,95,2,ASM Dataset
356-0-4cQ2R3.png,100,108,2,ASM Dataset
356-0-4cQ2R4.png,100,108,2,ASM Dataset
356-0-5cQ1R1.png,100,156,2,ASM Dataset
356-0-5cQ1R2.png,100,155,2,ASM Dataset
356-0-5cQ1R3.png,100,392,2,ASM Dataset
356-0-5cQ1R4.png,100,197,2,ASM Dataset
356-0-7cQ3R1.png,100,91,2,ASM Dataset
356-0-7cQ3R2.png,100,127,2,ASM Dataset
356-0-7cQ3R3.png,100,107,2,ASM Dataset
356-0-7cQ3R4.png,100,186,2,ASM Dataset
356-0-T6-1cQ3R1.png,152,131,2,ASM Dataset
356-0-T6-1cQ3R2.png,152,124,2,ASM Dataset
356-0-T6-1cQ3R3.png,152,139,2,ASM Dataset
356-0-T6-1cQ3R4.png,152,116,2,ASM Dataset
A356-0-1cQ3R1.png,83,106,2,ASM Dataset
A356-0-1cQ3R2.png,83,93,2,ASM Dataset
A356-0-1cQ3R3.png,83,100,2,ASM Dataset
A356-0-1cQ3R4.png,83,84,2,ASM Dataset
A356-0-1cQ4R1.png,83,91,2,ASM Dataset
A356-0-1cQ4R2.png,83,114,2,ASM Dataset
A356-0-1cQ4R3.png,83,109,2,ASM Dataset
A356-0-1cQ4R4.png,83,108,2,ASM Dataset
413-0-1cQ4R1.png,130,161,2,ASM Dataset
413-0-1cQ4R2.png,130,452,2,ASM Dataset
413-0-1cQ4R3.png,130,228,2,ASM Dataset
413-0-1cQ4R4.png,130,334,2,ASM Dataset
443-0-1cQ2R1.png,48.3,76,2,ASM Dataset
443-0-1cQ2R2.png,48.3,90,2,ASM Dataset
443-0-1cQ2R3.png,48.3,99,2,ASM Dataset
443-0-1cQ2R4.png,48.3,87,2,ASM Dataset
C443-0-1cQ2R1.png,100,130,2,ASM Dataset
C443-0-1cQ2R2.png,100,141,2,ASM Dataset
C443-0-1cQ2R3.png,100,100,2,ASM Dataset
C443-0-1cQ2R4.png,100,118,2,ASM Dataset
520-0-T4-2cQ1R1.png,152,177,2,ASM Dataset
520-0-T4-2cQ1R2.png,152,133,2,ASM Dataset
520-0-T4-2cQ1R3.png,152,183,2,ASM Dataset
520-0-T4-2cQ1R4.png,152,142,2,ASM Dataset
520-0-T4-2cQ4R1.png,152,390,2,ASM Dataset
520-0-T4-2cQ4R2.png,152,378,2,ASM Dataset
520-0-T4-2cQ4R3.png,152,268,2,ASM Dataset
520-0-T4-2cQ4R4.png,152,316,2,ASM Dataset
1100-O-1cQ1R1.png,34.5,263,2,ASM Dataset
1100-O-1cQ1R2.png,34.5,290,2,ASM Dataset
1100-O-1cQ1R3.png,34.5,287,2,ASM Dataset
1100-O-1cQ1R4.png,34.5,314,2,ASM Dataset
2014-T4-1cQ3R1.png,290,310,2,ASM Dataset
2014-T4-1cQ3R2.png,290,370,2,ASM Dataset
2014-T4-1cQ3R3.png,290,232,2,ASM Dataset
2014-T4-1cQ3R4.png,290,205,2,ASM Dataset
2014-T4-1cQ4R1.png,290,313,2,ASM Dataset
2014-T4-1cQ4R2.png,290,237,2,ASM Dataset
2014-T4-1cQ4R3.png,290,365,2,ASM Dataset
2014-T4-1cQ4R4.png,290,233,2,ASM Dataset
2014-T4-2cQ1R1.png,290,306,2,ASM Dataset
2014-T4-2cQ1R2.png,290,336,2,ASM Dataset
2014-T4-2cQ1R3.png,290,192,2,ASM Dataset
2014-T4-2cQ1R4.png,290,266,2,ASM Dataset
2014-T6-1cQ2R1.png,483,329,2,ASM Dataset
2014-T6-1cQ2R2.png,483,238,2,ASM Dataset
2014-T6-1cQ2R3.png,483,337,2,ASM Dataset
2014-T6-1cQ2R4.png,483,204,2,ASM Dataset
2014-T6-2cQ3R1.png,483,348,2,ASM Dataset
2014-T6-2cQ3R2.png,483,305,2,ASM Dataset
2014-T6-2cQ3R3.png,483,289,2,ASM Dataset
2014-T6-2cQ3R4.png,483,365,2,ASM Dataset
2024-O-2cQ1R1.png,95,165,2,ASM Dataset
2024-O-2cQ1R2.png,95,103,2,ASM Dataset
2024-O-2cQ1R3.png,95,79,2,ASM Dataset
2024-O-2cQ1R4.png,95,122,2,ASM Dataset
2024 T3-1cQ1R1.png,290,325,2,ASM Dataset
2024 T3-1cQ1R2.png,290,291,2,ASM Dataset
2024 T3-1cQ1R3.png,290,314,2,ASM Dataset
2024 T3-1cQ1R4.png,290,324,2,ASM Dataset
2024 T3-1cQ4R1.png,290,158,2,ASM Dataset
2024 T3-1cQ4R2.png,290,175,2,ASM Dataset
2024 T3-1cQ4R3.png,290,195,2,ASM Dataset
2024 T3-1cQ4R4.png,290,320,2,ASM Dataset
2024 T3-3cQ4R1.png,290,178,2,ASM Dataset
2024 T3-3cQ4R2.png,290,246,2,ASM Dataset
2024 T3-3cQ4R3.png,290,311,2,ASM Dataset
2024 T3-3cQ4R4.png,290,241,2,ASM Dataset
2024 T3-4cQ2R1.png,290,181,2,ASM Dataset
2024 T3-4cQ2R2.png,290,172,2,ASM Dataset
2024 T3-4cQ2R3.png,290,236,2,ASM Dataset
2024 T3-4cQ2R4.png,290,247,2,ASM Dataset
2024 T6-3cQ1R1.png,345,436,2,ASM Dataset
2024 T6-3cQ1R2.png,345,472,2,ASM Dataset
2024 T6-3cQ1R3.png,345,676,2,ASM Dataset
2024 T6-3cQ1R4.png,345,505,2,ASM Dataset
2024 T6-3cQ3R1.png,345,500,2,ASM Dataset
2024 T6-3cQ3R2.png,345,590,2,ASM Dataset
2024 T6-3cQ3R3.png,345,714,2,ASM Dataset
2024 T6-3cQ3R4.png,345,406,2,ASM Dataset
2024 T851-1cQ2R1.png,400,415,2,ASM Dataset
2024 T851-1cQ2R2.png,400,347,2,ASM Dataset
2024 T851-1cQ2R3.png,400,487,2,ASM Dataset
2024 T851-1cQ2R4.png,400,302,2,ASM Dataset
2218 T61-1cQ4R1.png,305,405,2,ASM Dataset
2218 T61-1cQ4R2.png,305,338,2,ASM Dataset
2218 T61-1cQ4R3.png,305,447,2,ASM Dataset
2218 T61-1cQ4R4.png,305,290,2,ASM Dataset
2219 T6-1cQ3R1.png,250,470,2,ASM Dataset
2219 T6-1cQ3R2.png,250,314,2,ASM Dataset
2219 T6-1cQ3R3.png,250,580,2,ASM Dataset
2219 T6-1cQ3R4.png,250,301,2,ASM Dataset
2618 T4-2cQ1R1.png,450,285,2,ASM Dataset
2618 T4-2cQ1R2.png,450,287,2,ASM Dataset
2618 T4-2cQ1R3.png,450,208,2,ASM Dataset
2618 T4-2cQ1R4.png,450,284,2,ASM Dataset
3003 Annealed-1cQ3R1.png,41,153,2,ASM Dataset
3003 Annealed-1cQ3R2.png,41,65,2,ASM Dataset
3003 Annealed-1cQ3R3.png,41,73,2,ASM Dataset
3003 Annealed-1cQ3R4.png,41,74,2,ASM Dataset
3003 Annealed-2cQ4R1.png,41,190,2,ASM Dataset
3003 Annealed-2cQ4R2.png,41,225,2,ASM Dataset
3003 Annealed-2cQ4R3.png,41,269,2,ASM Dataset
3003 Annealed-2cQ4R4.png,41,181,2,ASM Dataset
5083 H112-1cQ1R1.png,190,153,2,ASM Dataset
5083 H112-1cQ1R2.png,190,139,2,ASM Dataset
5083 H112-1cQ1R3.png,190,141,2,ASM Dataset
5083 H112-1cQ1R4.png,190,192,2,ASM Dataset
5083 H112-2cQ2R1.png,190,398,2,ASM Dataset
5083 H112-2cQ2R2.png,190,323,2,ASM Dataset
5083 H112-2cQ2R3.png,190,316,2,ASM Dataset
5083 H112-2cQ2R4.png,190,368,2,ASM Dataset
5456 Annealed-1cQ1R1.png,159,215,2,ASM Dataset
5456 Annealed-1cQ1R2.png,159,447,2,ASM Dataset
5456 Annealed-1cQ1R3.png,159,400,2,ASM Dataset
5456 Annealed-1cQ1R4.png,159,430,2,ASM Dataset
5456 Annealed-1cQ2R1.png,159,574,2,ASM Dataset
5456 Annealed-1cQ2R2.png,159,382,2,ASM Dataset
5456 Annealed-1cQ2R3.png,159,397,2,ASM Dataset
5456 Annealed-1cQ2R4.png,159,464,2,ASM Dataset
5456 Annealed-1cQ3R1.png,159,420,2,ASM Dataset
5456 Annealed-1cQ3R2.png,159,356,2,ASM Dataset
5456 Annealed-1cQ3R3.png,159,201,2,ASM Dataset
5456 Annealed-1cQ3R4.png,159,305,2,ASM Dataset
5456 Annealed-1cQ4R1.png,159,231,2,ASM Dataset
5456 Annealed-1cQ4R2.png,159,208,2,ASM Dataset
5456 Annealed-1cQ4R3.png,159,369,2,ASM Dataset
5456 Annealed-1cQ4R4.png,159,267,2,ASM Dataset
5657 Annealed-1cQ1R1.png,40,101,2,ASM Dataset
5657 Annealed-1cQ1R2.png,40,203,2,ASM Dataset
5657 Annealed-1cQ1R3.png,40,89,2,ASM Dataset
5657 Annealed-1cQ1R4.png,40,65,2,ASM Dataset
5657 Annealed-1cQ4R1.png,40,35,2,ASM Dataset
5657 Annealed-1cQ4R2.png,40,122,2,ASM Dataset
5657 Annealed-1cQ4R3.png,40,61,2,ASM Dataset
5657 Annealed-1cQ4R4.png,40,133,2,ASM Dataset
7050 T73652-2cQ1R1.png,455,533,2,ASM Dataset
7050 T73652-2cQ1R2.png,455,423,2,ASM Dataset
7050 T73652-2cQ1R3.png,455,428,2,ASM Dataset
7050 T73652-2cQ1R4.png,455,380,2,ASM Dataset
7050 T73652-2cQ2R1.png,455,502,2,ASM Dataset
7050 T73652-2cQ2R2.png,455,449,2,ASM Dataset
7050 T73652-2cQ2R3.png,455,388,2,ASM Dataset
7050 T73652-2cQ2R4.png,455,480,2,ASM Dataset
7050 T73652-2cQ3R1.png,455,468,2,ASM Dataset
7050 T73652-2cQ3R2.png,455,461,2,ASM Dataset
7050 T73652-2cQ3R3.png,455,478,2,ASM Dataset
7050 T73652-2cQ3R4.png,455,448,2,ASM Dataset
7050 T73652-3cQ2R1.png,455,410,2,ASM Dataset
7050 T73652-3cQ2R2.png,455,426,2,ASM Dataset
7050 T73652-3cQ2R3.png,455,409,2,ASM Dataset
7050 T73652-3cQ2R4.png,455,416,2,ASM Dataset
7075 Annealed-2cQ1R1.png,145,357,2,ASM Dataset
7075 Annealed-2cQ1R2.png,145,367,2,ASM Dataset
7075 Annealed-2cQ1R3.png,145,428,2,ASM Dataset
7075 Annealed-2cQ1R4.png,145,465,2,ASM Dataset
7075 Annealed-2cQ3R1.png,145,362,2,ASM Dataset
7075 Annealed-2cQ3R2.png,145,404,2,ASM Dataset
7075 Annealed-2cQ3R3.png,145,214,2,ASM Dataset
7075 Annealed-2cQ3R4.png,145,253,2,ASM Dataset
7075 T7352-1cQ4R1.png,386,121,2,ASM Dataset
7075 T7352-1cQ4R2.png,386,259,2,ASM Dataset
7075 T7352-1cQ4R3.png,386,186,2,ASM Dataset
7075 T7352-1cQ4R4.png,386,118,2,ASM Dataset
C85700-1cQ1R1.png,110,110,2,ASM Dataset
C85700-1cQ1R2.png,110,179,2,ASM Dataset
C85700-1cQ1R3.png,110,162,2,ASM Dataset
C85700-1cQ1R4.png,110,98,2,ASM Dataset
C85700-2cQ1R1.png,110,221,2,ASM Dataset
C85700-2cQ1R2.png,110,146,2,ASM Dataset
C85700-2cQ1R3.png,110,374,2,ASM Dataset
C85700-2cQ1R4.png,110,341,2,ASM Dataset
C85200-1cQ3R1.png,95,135,2,ASM Dataset
C85200-1cQ3R2.png,95,135,2,ASM Dataset
C85200-1cQ3R3.png,95,216,2,ASM Dataset
C85200-1cQ3R4.png,95,220,2,ASM Dataset
C85200-2cQ2R1.png,95,119,2,ASM Dataset
C85200-2cQ2R2.png,95,93,2,ASM Dataset
C85200-2cQ2R3.png,95,153,2,ASM Dataset
C85200-2cQ2R4.png,95,119,2,ASM Dataset
C85200-3cQ1R1.png,95,176,2,ASM Dataset
C85200-3cQ1R2.png,95,76,2,ASM Dataset
C85200-3cQ1R3.png,95,90,2,ASM Dataset
C85200-3cQ1R4.png,95,67,2,ASM Dataset
C85200-4cQ1R1.png,95,103,2,ASM Dataset
C85200-4cQ1R2.png,95,124,2,ASM Dataset
C85200-4cQ1R3.png,95,86,2,ASM Dataset
C85200-4cQ1R4.png,95,119,2,ASM Dataset
C86300-1cQ1R1.png,460,629,2,ASM Dataset
C86300-1cQ1R2.png,460,423,2,ASM Dataset
C86300-1cQ1R3.png,460,604,2,ASM Dataset
C86300-1cQ1R4.png,460,577,2,ASM Dataset
C86300-3cQ1R1.png,460,439,2,ASM Dataset
C86300-3cQ1R2.png,460,383,2,ASM Dataset
C86300-3cQ1R3.png,460,414,2,ASM Dataset
C86300-3cQ1R4.png,460,362,2,ASM Dataset
C86300-6cQ3R1.png,460,677,2,ASM Dataset
C86300-6cQ3R2.png,460,668,2,ASM Dataset
C86300-6cQ3R3.png,460,394,2,ASM Dataset
C86300-6cQ3R4.png,460,503,2,ASM Dataset
C86300-7cQ2R1.png,460,482,2,ASM Dataset
C86300-7cQ2R2.png,460,223,2,ASM Dataset
C86300-7cQ2R3.png,460,464,2,ASM Dataset
C86300-7cQ2R4.png,460,327,2,ASM Dataset
C86300-8cQ4R1.png,460,486,2,ASM Dataset
C86300-8cQ4R2.png,460,390,2,ASM Dataset
C86300-8cQ4R3.png,460,530,2,ASM Dataset
C86300-8cQ4R4.png,460,350,2,ASM Dataset
C35000-1cQ3R1.png,90,96,2,ASM Dataset
C35000-1cQ3R2.png,90,155,2,ASM Dataset
C35000-1cQ3R3.png,90,270,2,ASM Dataset
C35000-1cQ3R4.png,90,80,2,ASM Dataset
C35000-1cQ4R1.png,90,185,2,ASM Dataset
C35000-1cQ4R2.png,90,796,2,ASM Dataset
C35000-1cQ4R3.png,90,179,2,ASM Dataset
C35000-1cQ4R4.png,90,423,2,ASM Dataset
C35000-2cQ1R1.png,90,322,2,ASM Dataset
C35000-2cQ1R2.png,90,111,2,ASM Dataset
C35000-2cQ1R3.png,90,124,2,ASM Dataset
C35000-2cQ1R4.png,90,64,2,ASM Dataset
MetalTek C86300-1cQ3R1.png,415,680,2,ASM Dataset
MetalTek C86300-1cQ3R2.png,415,501,2,ASM Dataset
MetalTek C86300-1cQ3R3.png,415,642,2,ASM Dataset
MetalTek C86300-1cQ3R4.png,415,547,2,ASM Dataset
MetalTek C86300-4cQ2R1.png,415,408,2,ASM Dataset
MetalTek C86300-4cQ2R2.png,415,737,2,ASM Dataset
MetalTek C86300-4cQ2R3.png,415,622,2,ASM Dataset
MetalTek C86300-4cQ2R4.png,415,845,2,ASM Dataset
MetalTek C86300-5cQ4R1.png,415,475,2,ASM Dataset
MetalTek C86300-5cQ4R2.png,415,384,2,ASM Dataset
MetalTek C86300-5cQ4R3.png,415,406,2,ASM Dataset
MetalTek C86300-5cQ4R4.png,415,422,2,ASM Dataset
Muntz Metal-1cQ1R1.png,110,84,2,ASM Dataset
Muntz Metal-1cQ1R2.png,110,99,2,ASM Dataset
Muntz Metal-1cQ1R3.png,110,116,2,ASM Dataset
Muntz Metal-1cQ1R4.png,110,90,2,ASM Dataset
Muntz Metal-1cQ4R1.png,110,88,2,ASM Dataset
Muntz Metal-1cQ4R2.png,110,73,2,ASM Dataset
Muntz Metal-1cQ4R3.png,110,68,2,ASM Dataset
Muntz Metal-1cQ4R4.png,110,75,2,ASM Dataset
C61800-2cQ1R1.png,310,589,2,ASM Dataset
C61800-2cQ1R2.png,310,407,2,ASM Dataset
C61800-2cQ1R3.png,310,553,2,ASM Dataset
C61800-2cQ1R4.png,310,428,2,ASM Dataset
C61800-2cQ4R1.png,310,617,2,ASM Dataset
C61800-2cQ4R2.png,310,762,2,ASM Dataset
C61800-2cQ4R3.png,310,576,2,ASM Dataset
C61800-2cQ4R4.png,310,607,2,ASM Dataset
C61800-5cQ1R1.png,310,536,2,ASM Dataset
C61800-5cQ1R2.png,310,875,2,ASM Dataset
C61800-5cQ1R3.png,310,791,2,ASM Dataset
C61800-5cQ1R4.png,310,672,2,ASM Dataset
C95500-1cQ2R1.png,395,441,2,ASM Dataset
C95500-1cQ2R2.png,395,465,2,ASM Dataset
C95500-1cQ2R3.png,395,379,2,ASM Dataset
C95500-1cQ2R4.png,395,555,2,ASM Dataset
C95500-1cQ3R1.png,395,367,2,ASM Dataset
C95500-1cQ3R2.png,395,364,2,ASM Dataset
C95500-1cQ3R3.png,395,364,2,ASM Dataset
C95500-1cQ3R4.png,395,372,2,ASM Dataset
C90700-1cQ3R1.png,150,470,2,ASM Dataset
C90700-1cQ3R2.png,150,272,2,ASM Dataset
C90700-1cQ3R3.png,150,196,2,ASM Dataset
C90700-1cQ3R4.png,150,157,2,ASM Dataset
C93200-2cQ4R1.png,130,117,2,ASM Dataset
C93200-2cQ4R2.png,130,224,2,ASM Dataset
C93200-2cQ4R3.png,130,123,2,ASM Dataset
C93200-2cQ4R4.png,130,166,2,ASM Dataset
C93700-2cQ3R1.png,115,199,2,ASM Dataset
C93700-2cQ3R2.png,115,114,2,ASM Dataset
C93700-2cQ3R3.png,115,120,2,ASM Dataset
C93700-2cQ3R4.png,115,258,2,ASM Dataset
C93700-3cQ1R1.png,115,151,2,ASM Dataset
C93700-3cQ1R2.png,115,115,2,ASM Dataset
C93700-3cQ1R3.png,115,112,2,ASM Dataset
C93700-3cQ1R4.png,115,126,2,ASM Dataset
C93700-3cQ3R1.png,115,121,2,ASM Dataset
C93700-3cQ3R2.png,115,122,2,ASM Dataset
C93700-3cQ3R3.png,115,113,2,ASM Dataset
C93700-3cQ3R4.png,115,113,2,ASM Dataset
C95400 as Cast-1cQ3R1.png,240,320,2,ASM Dataset
C95400 as Cast-1cQ3R2.png,240,239,2,ASM Dataset
C95400 as Cast-1cQ3R3.png,240,294,2,ASM Dataset
C95400 as Cast-1cQ3R4.png,240,173,2,ASM Dataset
C95400 Tempered-1cQ2R1.png,310,314,2,ASM Dataset
C95400 Tempered-1cQ2R2.png,310,418,2,ASM Dataset
C95400 Tempered-1cQ2R3.png,310,368,2,ASM Dataset
C95400 Tempered-1cQ2R4.png,310,358,2,ASM Dataset
C95500 as Cast-1cQ1R1.png,320,449,2,ASM Dataset
C95500 as Cast-1cQ1R2.png,320,261,2,ASM Dataset
C95500 as Cast-1cQ1R3.png,320,248,2,ASM Dataset
C95500 as Cast-1cQ1R4.png,320,228,2,ASM Dataset
C95500 as Cast-2cQ1R1.png,320,233,2,ASM Dataset
C95500 as Cast-2cQ1R2.png,320,245,2,ASM Dataset
C95500 as Cast-2cQ1R3.png,320,199,2,ASM Dataset
C95500 as Cast-2cQ1R4.png,320,265,2,ASM Dataset
C90300-1cQ3R1.png,125,925,2,ASM Dataset
C90300-1cQ3R2.png,125,361,2,ASM Dataset
C90300-1cQ3R3.png,125,324,2,ASM Dataset
C90300-1cQ3R4.png,125,502,2,ASM Dataset
C90300-2cQ1R1.png,125,111,2,ASM Dataset
C90300-2cQ1R2.png,125,122,2,ASM Dataset
C90300-2cQ1R3.png,125,110,2,ASM Dataset
C90300-2cQ1R4.png,125,100,2,ASM Dataset
C97600-2cQ3R1.png,140,106,2,ASM Dataset
C97600-2cQ3R2.png,140,96,2,ASM Dataset
C97600-2cQ3R3.png,140,144,2,ASM Dataset
C97600-2cQ3R4.png,140,114,2,ASM Dataset
C97600-3cQ2R1.png,140,154,2,ASM Dataset
C97600-3cQ2R2.png,140,161,2,ASM Dataset
C97600-3cQ2R3.png,140,146,2,ASM Dataset
C97600-3cQ2R4.png,140,128,2,ASM Dataset
C97600-5cQ2R1.png,140,148,2,ASM Dataset
C97600-5cQ2R2.png,140,127,2,ASM Dataset
C97600-5cQ2R3.png,140,135,2,ASM Dataset
C97600-5cQ2R4.png,140,138,2,ASM Dataset
C97600-5cQ3R1.png,140,140,2,ASM Dataset
C97600-5cQ3R2.png,140,128,2,ASM Dataset
C97600-5cQ3R3.png,140,123,2,ASM Dataset
C97600-5cQ3R4.png,140,140,2,ASM Dataset
C97600-6cQ1R1.png,140,123,2,ASM Dataset
C97600-6cQ1R2.png,140,112,2,ASM Dataset
C97600-6cQ1R3.png,140,133,2,ASM Dataset
C97600-6cQ1R4.png,140,96,2,ASM Dataset
C97800-1cQ3R1.png,170,123,2,ASM Dataset
C97800-1cQ3R2.png,170,132,2,ASM Dataset
C97800-1cQ3R3.png,170,214,2,ASM Dataset
C97800-1cQ3R4.png,170,129,2,ASM Dataset
C17510 AT-1cQ3R1.png,630,372,2,ASM Dataset
C17510 AT-1cQ3R2.png,630,358,2,ASM Dataset
C17510 AT-1cQ3R3.png,630,244,2,ASM Dataset
C17510 AT-1cQ3R4.png,630,452,2,ASM Dataset
C26000 A-1cQ3R1.png,140,124,2,ASM Dataset
C26000 A-1cQ3R2.png,140,144,2,ASM Dataset
C26000 A-1cQ3R3.png,140,117,2,ASM Dataset
C26000 A-1cQ3R4.png,140,296,2,ASM Dataset
C26000 A-2cQ4R1.png,140,116,2,ASM Dataset
C26000 A-2cQ4R2.png,140,130,2,ASM Dataset
C26000 A-2cQ4R3.png,140,111,2,ASM Dataset
C26000 A-2cQ4R4.png,140,103,2,ASM Dataset
C26000 A-3cQ3R1.png,140,190,2,ASM Dataset
C26000 A-3cQ3R2.png,140,136,2,ASM Dataset
C26000 A-3cQ3R3.png,140,152,2,ASM Dataset
C26000 A-3cQ3R4.png,140,147,2,ASM Dataset
C26000 A-4cQ1R1.png,140,143,2,ASM Dataset
C26000 A-4cQ1R2.png,140,122,2,ASM Dataset
C26000 A-4cQ1R3.png,140,121,2,ASM Dataset
C26000 A-4cQ1R4.png,140,106,2,ASM Dataset
C26000 A-4cQ2R1.png,140,96,2,ASM Dataset
C26000 A-4cQ2R2.png,140,102,2,ASM Dataset
C26000 A-4cQ2R3.png,140,101,2,ASM Dataset
C26000 A-4cQ2R4.png,140,98,2,ASM Dataset
C26000 A-5cQ3R1.png,140,191,2,ASM Dataset
C26000 A-5cQ3R2.png,140,153,2,ASM Dataset
C26000 A-5cQ3R3.png,140,121,2,ASM Dataset
C26000 A-5cQ3R4.png,140,121,2,ASM Dataset
C26000 A-6cQ1R1.png,140,96,2,ASM Dataset
C26000 A-6cQ1R2.png,140,86,2,ASM Dataset
C26000 A-6cQ1R3.png,140,94,2,ASM Dataset
C26000 A-6cQ1R4.png,140,102,2,ASM Dataset
C26000 A-6cQ2R1.png,140,115,2,ASM Dataset
C26000 A-6cQ2R2.png,140,208,2,ASM Dataset
C26000 A-6cQ2R3.png,140,97,2,ASM Dataset
C26000 A-6cQ2R4.png,140,103,2,ASM Dataset
C26000 A-7cQ3R1.png,140,144,2,ASM Dataset
C26000 A-7cQ3R2.png,140,146,2,ASM Dataset
C26000 A-7cQ3R3.png,140,142,2,ASM Dataset
C26000 A-7cQ3R4.png,140,150,2,ASM Dataset
C26000 A-7cQ4R1.png,140,130,2,ASM Dataset
C26000 A-7cQ4R2.png,140,134,2,ASM Dataset
C26000 A-7cQ4R3.png,140,142,2,ASM Dataset
C26000 A-7cQ4R4.png,140,131,2,ASM Dataset
C26000 A-8cQ1R1.png,140,141,2,ASM Dataset
C26000 A-8cQ1R2.png,140,143,2,ASM Dataset
C26000 A-8cQ1R3.png,140,150,2,ASM Dataset
C26000 A-8cQ1R4.png,140,151,2,ASM Dataset
C26000 A-9cQ2R1.png,140,138,2,ASM Dataset
C26000 A-9cQ2R2.png,140,113,2,ASM Dataset
C26000 A-9cQ2R3.png,140,122,2,ASM Dataset
C26000 A-9cQ2R4.png,140,113,2,ASM Dataset
C28000 M20-1cQ1R1.png,150,106,2,ASM Dataset
C28000 M20-1cQ1R2.png,150,103,2,ASM Dataset
C28000 M20-1cQ1R3.png,150,80,2,ASM Dataset
C28000 M20-1cQ1R4.png,150,87,2,ASM Dataset
C28000 M20-1cQ2R1.png,150,138,2,ASM Dataset
C28000 M20-1cQ2R2.png,150,198,2,ASM Dataset
C28000 M20-1cQ2R3.png,150,185,2,ASM Dataset
C28000 M20-1cQ2R4.png,150,164,2,ASM Dataset
C28000 M20-1cQ4R1.png,150,189,2,ASM Dataset
C28000 M20-1cQ4R2.png,150,214,2,ASM Dataset
C28000 M20-1cQ4R3.png,150,239,2,ASM Dataset
C28000 M20-1cQ4R4.png,150,259,2,ASM Dataset
C61300 M20-1cQ1R1.png,240,298,2,ASM Dataset
C61300 M20-1cQ1R2.png,240,215,2,ASM Dataset
C61300 M20-1cQ1R3.png,240,414,2,ASM Dataset
C61300 M20-1cQ1R4.png,240,108,2,ASM Dataset
C61300 M20-1cQ3R1.png,240,850,2,ASM Dataset
C61300 M20-1cQ3R2.png,240,897,2,ASM Dataset
C61300 M20-1cQ3R3.png,240,722,2,ASM Dataset
C61300 M20-1cQ3R4.png,240,851,2,ASM Dataset
C61300 M20-2cQ4R1.png,240,182,2,ASM Dataset
C61300 M20-2cQ4R2.png,240,280,2,ASM Dataset
C61300 M20-2cQ4R3.png,240,227,2,ASM Dataset
C61300 M20-2cQ4R4.png,240,136,2,ASM Dataset
